class,pattern,count,kind,examples
lexical_bundle,sich wie ein ei dem,11,bundle,1290602;742310;1254711
lexical_bundle,sagten johannes sie seien nicht,11,bundle,7469571;7469583;7469584
lexical_bundle,paris sagte tom nach paris,11,bundle,1729673;1729662;1729670
lexical_bundle,nicht was wir in diesem,11,bundle,2265648;2265673;2270823
lexical_bundle,nicht in der lage sein,11,bundle,2407651;1230719;1909103
lexical_bundle,nach paris sagte tom nach,11,bundle,1729662;1729662;1729670
lexical_bundle,monat des jahres ist der,11,bundle,13694029;13694044;13694046
lexical_bundle,mir nicht ganz sicher was,11,bundle,4448480;4843433;4843441
lexical_bundle,mir leid daß ich euch,11,bundle,12553602;12544256;12551282
lexical_bundle,maria sagten johannes sie fänden,11,bundle,7478823;7479294;7479346
lexical_bundle,maria sagte tom sie finde,11,bundle,7477733;7477735;7477737
lexical_bundle,lied höre denke ich an,11,bundle,1452505;439724;752283
lexical_bundle,ist sehr nett von dir,11,bundle,784762;361004;432016
lexical_bundle,ist nicht so intelligent wie,11,bundle,2024315;3403851;451539
lexical_bundle,ist das einzige tier das,11,bundle,555847;642244;373604
lexical_bundle,ist auf dem weg nach,11,bundle,1940795;3438328;5664761
lexical_bundle,in der nähe des parks,11,bundle,512214;948270;1695846
lexical_bundle,in der nähe des bahnhofs,11,bundle,1354152;943275;418948
lexical_bundle,in dem er geboren wurde,11,bundle,640915;766656;905378
lexical_bundle,im wahrsten sinne des wortes,11,bundle,1913793;3275349;1925812
lexical_bundle,ich interessiere mich nicht für,11,bundle,3865101;645794;7000011
lexical_bundle,ich bin mir sicher daß,11,bundle,12459877;12459915;12596488
lexical_bundle,ich bin echt stolz auf,11,bundle,8508943;8508944;8508946
lexical_bundle,hätte ich das nicht geschafft,11,bundle,2030530;3346170;4113405
lexical_bundle,hatte keine ahnung daß sie,11,bundle,12556277;12556279;12556280
lexical_bundle,hast du nicht gesagt du,11,bundle,1963403;1963396;1963397
lexical_bundle,gibt es etwas besonderes was,11,bundle,1965795;1965796;1965798
lexical_bundle,gibt es auf der welt,11,bundle,2550656;2867647;5970042
lexical_bundle,es tut mir leid es,11,bundle,4128166;5262966;5262965
lexical_bundle,es ist kaum zu glauben,11,bundle,2185697;7273551;6479621
lexical_bundle,es gibt keinen grund zur,11,bundle,1771103;586702;935619
lexical_bundle,der kongress bot uns gelegenheit,11,bundle,1235709;1235672;1235699
lexical_bundle,das was du gesagt hast,11,bundle,2277535;2201813;415110
lexical_bundle,das haus in dem er,11,bundle,364466;358211;427494
lexical_bundle,das fünfte rad am wagen,11,bundle,1055552;1482782;1245380
lexical_bundle,bist du sicher daß du,11,bundle,12616858;12620475;12633391
lexical_bundle,bin nicht die einzige die,11,bundle,2151674;10065704;2498107
lexical_bundle,an dem tag an dem,11,bundle,10292427;10292427;6569798
lexical_bundle,wußte nicht daß ich das,10,bundle,13217795;12423426;13046116
lexical_bundle,wird von tag zu tag,10,bundle,608684;709631;716417
lexical_bundle,wie lange brauchst du um,10,bundle,2916249;2589220;4109043
lexical_bundle,wie ein blitz aus heiterem,10,bundle,1205917;547203;622804
lexical_bundle,warum du das getan hast,10,bundle,4049362;3169870;6794538
lexical_bundle,wann bist du das letzte,10,bundle,1751562;1751518;1751535
lexical_bundle,verstanden was er gesagt hat,10,bundle,343485;424260;757004
lexical_bundle,um wieviel uhr sind sie,10,bundle,11827993;11286416;12186406
lexical_bundle,um wieviel uhr bist du,10,bundle,11827992;11286399;12186405
lexical_bundle,um halb drei nicht da,10,bundle,10073690;10073691;10073692
lexical_bundle,um die prüfung zu bestehen,10,bundle,361448;411610;581457
lexical_bundle,um alles zu kaufen was,10,bundle,4571925;4571927;4571928
lexical_bundle,tom weiß nicht was mary,10,bundle,1217690;1217717;1217715
lexical_bundle,tom weiß nicht ob mary,10,bundle,1217606;1217610;1217608
lexical_bundle,tom nach paris fahre ich,10,bundle,1729673;1729662;1729670
lexical_bundle,tom kann sich nicht erinnern,10,bundle,1045465;1967703;1967707
lexical_bundle,tom ist zu jung um,10,bundle,1938390;1938387;1938388
lexical_bundle,tom ist nicht der einzige,10,bundle,6611332;3557949;5432136
lexical_bundle,tom ist einer der besten,10,bundle,2779066;4104482;3625058
lexical_bundle,tom hat einen sohn der,10,bundle,1946689;1946690;3421353
lexical_bundle,tom fragte mary warum sie,10,bundle,1047987;1047993;1047990
lexical_bundle,tag an dem ich nicht,10,bundle,11130889;12696160;12696161
lexical_bundle,sind sie sicher daß sie,10,bundle,12616860;12620478;12633395
lexical_bundle,sie nicht den eindruck hätten,10,bundle,7479348;7479365;7479368
lexical_bundle,sie ist stolz auf ihre,10,bundle,341193;344525;344625
lexical_bundle,sie hätten nicht den eindruck,10,bundle,7479354;7479359;7479351
lexical_bundle,sie haben gesagt daß sie,10,bundle,12436336;12615517;12615518
lexical_bundle,sie den weg verlieren werden,10,bundle,1575260;1575264;1575268
lexical_bundle,sagten johannes sie hätten nicht,10,bundle,7479354;7479359;7479351
lexical_bundle,sagte tom sie finde johannes,10,bundle,7477733;7477735;7477737
lexical_bundle,sagte tom nach paris fahre,10,bundle,1729673;1729662;1729670
lexical_bundle,sagen sollte daß sie das,10,bundle,12929952;12929953;12927849
lexical_bundle,rund um die uhr geöffnet,10,bundle,119824;12494505;12494506
lexical_bundle,nichts mehr von tom gehört,10,bundle,5511602;2869825;5514078
lexical_bundle,nicht mehr in der lage,10,bundle,2022198;3854093;3134769
lexical_bundle,mit dem rad zur schule,10,bundle,642982;362255;1188597
lexical_bundle,mit dem bus in die,10,bundle,613562;450127;760487
lexical_bundle,mit dem auto nach boston,10,bundle,637798;6790151;3464105
lexical_bundle,mir nicht sicher ob das,10,bundle,3050817;2706051;2718774
lexical_bundle,mensch ist das einzige tier,10,bundle,555847;642244;373604
lexical_bundle,maria sagen sollte daß sie,10,bundle,12929952;12929953;12927849
lexical_bundle,maria hat gesagt daß es,10,bundle,12456217;12456218;12456219
lexical_bundle,könnten sie mir sagen wie,10,bundle,2722092;2771061;363384
lexical_bundle,kongress wird uns gelegenheit bieten,10,bundle,1235710;1235714;1235733
lexical_bundle,johannes sie hätten nicht den,10,bundle,7479354;7479359;7479351
lexical_bundle,ist ein guter freund von,10,bundle,1941162;3557440;638313
lexical_bundle,in der schule nichts gelernt,10,bundle,2573051;2573053;2573054
lexical_bundle,ich wünschte ich könnte dir,10,bundle,363902;1708886;1888504
lexical_bundle,ich wünschte ich hätte ein,10,bundle,1338620;1699086;1699087
lexical_bundle,ich wünschte ich hätte das,10,bundle,4256987;3754702;5225820
lexical_bundle,ich werde nie wieder mit,10,bundle,12549061;12365357;12365358
lexical_bundle,ich weiß nicht wann er,10,bundle,370204;367401;555877
lexical_bundle,ich sehe keinen grund warum,10,bundle,12424492;12858293;12858294
lexical_bundle,ich hoffe tom ist nicht,10,bundle,3101972;5587895;7464174
lexical_bundle,ich habe keine lust auf,10,bundle,6174072;8968348;907943
lexical_bundle,ich habe kein geld um,10,bundle,1005995;370213;404747
lexical_bundle,ich habe gesehen wie ihr,10,bundle,11247977;7023685;7023688
lexical_bundle,ich habe gerade erfahren daß,10,bundle,12636131;12437291;12437292
lexical_bundle,ich glaube ich habe einen,10,bundle,361112;1768918;2722574
lexical_bundle,ich finde du solltest tom,10,bundle,3388194;9802042;5704646
lexical_bundle,ich dieses lied höre denke,10,bundle,1452505;439724;752283
lexical_bundle,hat gesagt daß er das,10,bundle,12436340;12460567;12460568
lexical_bundle,gewöhnlich mit dem fahrrad zur,10,bundle,2573014;2573016;2573018
lexical_bundle,ganzen tag zu hause geblieben,10,bundle,526272;1000860;351100
lexical_bundle,es ist wichtig daß du,10,bundle,12551712;12560854;12621141
lexical_bundle,es ist mir egal wie,10,bundle,4164005;4164006;4070305
lexical_bundle,es freut mich zu sehen,10,bundle,2634461;2634475;2634476
lexical_bundle,er wusste nicht was er,10,bundle,344529;359105;352545
lexical_bundle,er ist zwei jahre älter,10,bundle,413522;829804;850155
lexical_bundle,einige fragen zu stellen habe,10,bundle,13267481;13267482;13267488
lexical_bundle,ein blitz aus heiterem himmel,10,bundle,1205917;547203;622804
lexical_bundle,du sagtest ihr nicht was,10,bundle,2271169;2271171;2280665
lexical_bundle,dieses lied höre denke ich,10,bundle,1452505;439724;752283
lexical_bundle,die erde um die sonne,10,bundle,1179416;1179415;344348
lexical_bundle,der kongress wird uns gelegenheit,10,bundle,1235710;1235714;1235733
lexical_bundle,der in der park street,10,bundle,11955419;11955420;11955421
lexical_bundle,den weg zum bahnhof zu,10,bundle,1482180;351624;623491
lexical_bundle,daß tom das getan hat,10,bundle,12454117;12621454;12621455
lexical_bundle,daß sie nicht glaube daß,10,bundle,12660443;12662988;12662988
lexical_bundle,daß ich ihr einige fragen,10,bundle,13267498;13267482;13267494
lexical_bundle,das wenige geld das ich,10,bundle,343078;709673;343662
lexical_bundle,bevor du ins bett gehst,10,bundle,362136;881129;360345
lexical_bundle,bei dem unfall ums leben,10,bundle,364473;915727;424249
lexical_bundle,auf während ich weg bin,10,bundle,3082712;3082713;1840160
lexical_bundle,auf den weg zur schule,10,bundle,2573465;2573466;2573468
